uniqueID,drugName,condition,review,rating,date,usefulCount
112182,Gabapentin,Neuropathic Pain,"""I have a rare disorder: MALS (median arcuate ligament syndrome). Eating has been excruciatingly painful, and I have lost 30 pounds within the past five months. I was started on gabapentin, and the pain is now tolerable enough to keep enough down to have gained around ten pounds back. I honestly do not know what I would do without this medication. I also do not have the sleepiness that is warned with as a side effect, which is a big perk.""",10,6-Sep-16,11
50451,Gabapentin,Migraine,"""I have had chronic almost daily migraines for almost 25 years, have been to many neurologists, had many MRIs, and other tests and have tried many medicines. In last two years, I have had to take Vicodin, because nothing else worked. Well, my doctor prescribed three 100 mg of this pill, and after 1 pill, I woke up to no migraines. I was into a three week migraine. I have had no migraines now for two consecutive days. First time in years and years. 
This is a miracle pill. I feel a little groggy, like I have had 2 drinks, but I have only been on this for 2 days. I cannot believe the FDA won&#039;t allow this pill to be marketed for treatment of chronic migraines. This pill should also help with restless legs syndrome, back pain, and anxiety. Wow!!!""",10,26-Apr-13,138
50659,Gabapentin,Migraine,"""I&#039;ve been taking gabapentin (400mg) for 7 months now.  I used to wake up with a headache everyday and have a migraine a few times per month.  Since I started taking gabapentin I have not had a migraine and only on rare occasion do I wake up with a headache.  Even when I do wake up with a headache, it&#039;s gone within an hour.  
The only side effect I had was drowsiness during the day but, over time, that has gone away.""",9,20-Feb-11,25
87502,Naproxen,Sciatica,"""Started with constant diarrhoea after taking Naproxen for 4weeks. Had a Colonoscopy and samples taken showed early stages of Microscopic Colitis,  Inflammatory Bowel Disease. Not happy.""",2,24-Feb-16,5
69200,Celebrex,Osteoarthritis,"""I&#039;m going to eventually have to have hip surgery, but Celebrex is the only medication that currently reduces my right hip pain to the point where I have restored quality of life.""",8,6-May-14,64
91785,Lyrica,Neuropathic Pain,"""works great for numbness pain in feet""",10,2-Sep-17,12
96734,Neurontin,Migraine,"""I have been taking Neurontin (Gabapentin) for over a year now, can&#039;t remember exactly how long, but it has helped me to function better although I still have a headache on a daily basis. That sounds contradictory, but when I don&#039;t take it my I can hardly function. I do have memory problems lately and I&#039;m usually tired, but it&#039;s better than not having it.""",8,5-Mar-10,19
230322,Meloxicam,Osteoarthritis,"""I have been taking Meloxicam for several months with very little relief from my Right shoulder osteoarthritis. It did very little for my Left shoulder issues either. My flare ups are quite severe. My orthopedic surgeon told me I will eventually have to have a shoulder replacement.""",1,11-Mar-14,31
71716,Tramadol,Back Pain,"""Tramadol is just about as useful as Teats on a Boar Hog!
It is not as strong as two 325mg. of Aspirin! 
Do not waste your time or money having a prescription of it  filled and be sure to kick the Worthless Doctor who gave it to you  before you leave for he is someone you never want to ever go back to again!""",1,27-Feb-17,24
230236,Meloxicam,Osteoarthritis,"""Stopped my pain dead in its tracks. Lots of gas though""",10,28-Dec-15,29
113765,Acetaminophen / butalbital / caffeine,Headache,"""I suffered from tension headaches starting in my right temple and then manifesting in the back of my neck that would hang on for days--pain in the temple alternating between dull background to incapacitating twinges.

Fioricet has been very effective in cutting my headache cycle short. It has been a God send.""",10,29-Jun-12,36
91806,Lyrica,Neuropathic Pain,"""I have herpes zoster and my Dr prescribes Lyrica, for the nerve endings. I took the capsules 1 day (2days ago) and after I woke up the next morning, I was completely disorientated, neuasious and vomiting, sleepy, drowsy, forgetful, having uncontrallable shakes in hands and fingers. I thought it will get better soon if I do not take it again. My husband took me to work where I slept the whole time. I had dry nose and mouth, couldnt eat or drink, muscle stiffness drunk feeling, and walking abnormal. I stopped taking it and feeling today better. Could have a shake for breakfast.""",2,17-Aug-16,23
177482,Duloxetine,Chronic Pain,"""The relief of pain was almost immediate. I have fibromyalgia and osteoarthritis as well. The meds localize the pain to a tolerable condition.
I take the pill first thing in the mornings and it leaves me light-headed and fatigued until late afternoon.
I wonder if these symptoms go away after a few months? Will my body get used to it?""",7,27-Mar-16,52
171979,Meloxicam,Rheumatoid Arthritis,"""I had so many problems walking holding stuff in my hand and I start taking this drug that I have never heard of, I started seeing a new doctor that&#039;s how I learned about it. It has helped me so much that I get teary eyed just thinking about it. The doctor that I am seeing now may have saved my life.""",8,2-Oct-09,92
205148,Acetaminophen / aspirin / caffeine,Migraine,"""9 times out of 10 Excedrin Migraine does the trick for me. I have used other OTC products and nothing gives me relief like Excedrin Migraine. I get very bad one-sided migraines and this is the only medicine that actually does what it promises. I get relief within the first 15 to 20 minutes. My doctor even gave me prescription Fioricet once and I was not NEARLY as effective as Excedrin Migraine. So I stopped taking it and went back to Excedrin Migraine.""",9,3-Oct-10,15
19405,Pregabalin,Neuropathic Pain,"""I have been taking lyrica for 3 days now after trying every pain med for the last 7 years. ..unreal. ..I am able to walk better and my pain has diminished to about a 2 or 3, I was only a little foggy on the second morning but besides that I have had no bad side effects at all. I tried nuerotin years ago but after the second day I could not function, so any one with nerve pain should give this a try. .it sure has helped me""",10,27-Mar-16,58
87707,Naproxen,Sciatica,"""At first I took Ibuprofen but that does nothing for Sciatica.  I went to the doctor because I could not walk and our physician said that Ibuprofen doesn&#039;t work for this, Naproxen does.  So about 500 mg and wow, it&#039;s fantastic.  Take it with buttermilk, yogurt, or a yogurt drink to keep your stomach in good shape.""",10,27-May-12,71
164042,Ibuprofen,Headache,"""Long term migraine sufferer. First used Axert twice, still had burning, Advil Migraine relieved the burning. Only one day , but seems like it is worth a try.""",9,25-Feb-13,6
164515,Diclofenac,Rheumatoid Arthritis,"""I take a combination of 50mg Voltaren for the rheumatoid arthritis once per day and 200mg Plaquenil for Sjogrens twice per day.  I started with 100 mg&#039;s Voltaren, but thought that was too much so I had the doctor prescribe 50mg twice per day.  I just take one unless I need more.""",9,18-May-12,24
69228,Celebrex,Rheumatoid Arthritis,"""I knew that I had an arthritis since I started College. Since then I&#039;m suffering from it after my doctor told me to take this medicine. Thanks to Celebrex my suffering has ended. This medicine is great!""",9,27-Jan-10,67
19347,Pregabalin,Neuropathic Pain,"""I have had long-term treatment-resistant depression with various treatment regimens resulting in partial, but never complete regression. I started taking Lyrica for some unresolved jaw pain thought to have arisen from my wisdom tooth extraction. It was like a switch had been flipped, the next morning I woke up completely refreshed; a feeling I hadn&#039;t experienced in years. I experimented on-and-off to determine whether Lyrica was indeed the reason for this change in energy and mood. Indeed, nights that I took Lyrica (75mg) I was completely refreshed and motivated the next day. This contrasted my normal routine greatly, where I would typically take high doses of vyvanse (75mg-max dose) at 5 am just to wake up. Game changer for depression.""",9,17-Nov-15,4
189116,Oxycodone,Chronic Pain,"""Been on this for months, just don&#039;t understand why I&#039;m having side effects, as my doctor says everything is the same, just time release. The first 4 weeks head aches so severe I couldn&#039;t put in a full day.  I&#039;m a secretary, so on computer screen all day. This is what gave me the head aches I believe, along with meds. I also got very nauseous, dizzy, and extremely moody. I put on 20 pounds once I was told to eat a fatty diet with this meal, as I guess the fats help breakdown the medicine, doctor never told me this, but helped a lot with being sick all the time. Doctor finally listened, as I was tired of being in a cloud all day. Also anxiety, and sleeplessness... This medicine may work for some, just not me..""",4,2-Nov-17,4
69252,Celebrex,Osteoarthritis,"""I am a 31 year old male US Army combat vet who suffers from arthritis. For years it went untreated and I was in pain every day all day until I was prescribed Celebrex, within a few days I felt better than I had in years. Upon waking in the morning I take 100mg&#039;s and within an hour or so I feel relief, if I miss a dose I can tell and I can feel it. I do not suffer any of the mentioned side affects after approximately 5 years. Of course it does not work for everyone but at this point I cannot live without it""",10,6-Jan-16,64
205221,Acetaminophen / aspirin / caffeine,Migraine,"""For the last few months, I have suffered from debilitating menstrual migraines. I got a bad one today, and I was literally crawling on the floor in agony. I had throbbing pain and nausea. This knocked it out completely in about 45 minutes. No pain med I&#039;ve tried has worked like this.""",10,26-Oct-16,4
113722,Acetaminophen / butalbital / caffeine,Headache,"""I am very anxious to take any RX meds. I have suffered with migraines for years. Finally my doctor told me to please try This and get relief!  Why do I wait sooo long!  It got rid of my migraine and I don&#039;t feel weird or goofy ;).""",9,14-May-15,23
164379,Diclofenac,Back Pain,"""I&#039;ve tried many different meds for back pain and nothing really helped, had 12 epidural injections then burned my nerves.  Nothing helped because my doctors didn&#039;t know what was wrong.  I then went to a chiropractor and within a few weeks it started to help. He found what was wrong just by my x-ray, my hip was about an inch off hitting a nerve.  Now I can work again, not 100% but 4 year&#039;s suffering to being able to walk somewhat normal is great. Still need meds for pain but way less.  If nothing else helps try a chiropractor.  Don&#039;t wait 4 year&#039;s to go. If it don&#039;t help in a month stop going its not going to.""",2,26-Nov-16,13
189091,Oxycodone,Chronic Pain,"""Works well for me after finding dose that was equiv to the Oxy regimen I was on before being switched to this. Definitely recommend the diet recommended in directions, works better that way""",9,24-Jul-17,16
177267,Duloxetine,Chronic Pain,"""I started taking 30mg of Cymbalta about a month ago. I was diagnosed with Fibromyalgia and was prescribed Cymbalta mainly for depression, but I must say that Cymbalta has significantly helped the chronic pain. I had side effects the first two weeks or so, but they mostly went away. As far as depression goes though, it hasn&#039;t really helped me.""",8,18-May-17,24
19204,Pregabalin,Neuropathic Pain,"""I was prescribed this drug following back surgery. It worked very well initially for pain also providing a calming effect. Over the next 5 months it pretty much stopped working for the pain and the side effects became very worrying. I could not think straight and was dangerously clumbsy. I was is a malaise and did not wish to do anything so I decided to quit. I followed the instructions to taper over at least a week, then the real problems began. This is a horrendous drug to come off, I had to reinstate as I went out of my mind. I am now tapering at 10% as and when I can. I feel so unwell, anxiety has spiralled, depression, suicidal thoughts, insomnia, lack of appetite, sweats, the list could go on it has been a hellish period.""",1,16-Jan-17,0
57903,Acetaminophen / hydrocodone,Back Pain,"""It helps if taken as prescribed. I&#039;m always in pain but it manages my pain level to a tolerable degree.""",9,10-Apr-12,26
72062,Tramadol,Chronic Pain,"""I have had 3 major back surgeries and am totally fused. I have terrible joint pain in my right knee, neck, and back. Dr. put me on Tramadol 50mg 4xs daily. It does not work at all for me. It works like a 800mg dosage of Ibuprofen. Just makes my head a little foggy. But pain is still there, no relief. I also have major depression and anxiety, along with gastric problems. I also take seroquel for depression 150mg. Does nothing either. I fear I am not treatable and suffer greatly and don&#039;t know what to do.""",4,27-Apr-15,14
163947,Ibuprofen,Sciatica,"""Extra strength (400 mg) liqui-gels are the only thing that seems to help with my sciatica. They do more than the Lyrica, delayed release naproxen, Tylenol 2&#039;s, and Extra Strength Tylenols combined. I take a high dose but  do not want to take narcotics and I have to be able to leave a half-way normal life.""",8,22-Jun-17,3
164532,Diclofenac,Osteoarthritis,"""I have been on every NSAID there is, both prescription and non-prescription. Finally a doctor suggested I try Voltaren. I&#039;ve been on it about 8 years now, and it has helped me keep my narcotic usage to a minimum. It helps the severe  osteoarthritis pain in my joints along with the muscle pain I have.""",10,9-Jul-13,118
183244,Cymbalta,Chronic Pain,"""After taking Effexor for years, my doc switched me to Cymbalta. That was 3 years ago no effect for pain management.""",1,17-Feb-13,35
19362,Pregabalin,Neuropathic Pain,"""I recently had back surgery for spinal stenosis.  I was having leg pain and the pain in my leg was worse than before surgery.  After surgery I was also experiencing new pain of stabbing, electrical sensations in addition to the pain I previously had.  I was prescribed Neurontin and the doctor kept raising the dose with no difference in my pain.  I heard of similar experiences and being switched to Lyrica and it made a huge difference.  I was in so much pain day after day.  I switched to Lyrica and I have had nearly full relief of the pain I was having.  I can&#039;t even describe how much this medication has helped me.  If you find yourself in the same experience there is hope.  Keep communicating with your surgeon and try Lyrica.""",10,21-Oct-15,55
69181,Celebrex,Osteoarthritis,"""For pain and swelling of my joints it worked the best, but my blood pressure went up and heart disease runs in my family.  I wish I could have continued taking it.""",7,14-Aug-11,32
58001,Acetaminophen / hydrocodone,Back Pain,"""I have deter de-fibrosis in my L4-L5. I take the 10/500 2 at night after my long days on my feet. It works wonders and I sleep without pain and wake up without pain but if I don&#039;t have them I can&#039;t sleep. My left side goes numb and I wake up when I finally do get to sleep not being able to stand up straight.""",9,2-Apr-11,6
87679,Naproxen,Headache,"""Caused vomiting and gave me worst headache.""",1,20-Aug-11,35
19437,Pregabalin,Neuropathic Pain,"""I&#039;ve been taking lyrica for almost 2 years, I was prescribed gabapentin to begin with, and they kept increasing the dosage,  until I was almost on the max dose of 3200mg, and my pain management dr prescribed me lyrica 100mg x 3 daily and it works for the most part. I don&#039;t have the side effects from it that most have, and it works to control the pain, although I do have neuropathy flare ups from time to time. I&#039;m taking it as a result of neuropathy from spinal chord injury. and my insurance pays for it so no out of pocket costs. I recommend this to people who have nerve pain.""",9,14-Aug-15,41
189112,Oxycodone,Chronic Pain,"""Actually this is the most breakthrough med in this space that has been in a long time. There are a few post on here stating that there is a &ldquo;euphoric blocker&rdquo;, when in fact that is completely false. It is the exact same molecule as Oxy people...just it has the best abuse deterrent on the market. And for it or lasting for you 12 hours can be a variety of things. Your metabolism, body weight, etc. Everyone body processes meds differently. 
&ldquo;No long term effects&rdquo; have not been studied because it&rsquo;s only been on the market for less than 2 years...not a strong argument. Look at the long term effects that on the oxy I&rsquo;m assuming you want to be switched back too. Again SAME MOLECULE!""",10,17-Nov-17,1
19412,Pregabalin,Neuropathic Pain,"""Like many others, my pain doctor had me on gabapentin first, then after several months without relief, switched me to Lyrica. Without a generic version available, it can cost a small fortune depending on your insurance. Without any insurance, 100mg capsules 3X daily, 90 pills will cost upward of $600! With my Part D, and not qualifying for &quot;Extra Help&quot; through the state, I&#039;m now paying $140 for a 2 week supply, $280 monthly. That&#039;s a car payment! I have no idea what to do once the free samples run out, it&#039;s a very good medication but unaffordable. If your doctor tells you gabapentin (Neurontin) works the same, chemically there&#039;s no difference, that just isn&#039;t true. It may be similar, but Lyrica works much better with significantly less mg&#039;s""",8,26-Jan-16,44
189353,Oxycodone,Chronic Pain,"""I suffer with Elhers Danlos .  This med Oxycontin has given me back my life.  I take 15mg twice day.  I can&#039;t get out of bed without it!""",10,15-Mar-13,56
72259,Tramadol,Back Pain,"""Tramadol is the best non-narcotic pain reliever for chronic back pain I&#039;ve ever used.""",9,22-Jun-12,56
72468,Tramadol,Back Pain,"""Caused flu-like symptoms at 150mgs.  Spent 3 days in bed with nausea, vomiting, diarrhea, fever, body aches, headache.  Also experienced headaches and tiny hives all over face and neck.  Discontinued medication yesterday.  Having stomach spasms this morning, probably due to withdrawals.""",1,26-Oct-11,27
189269,Oxycodone,Chronic Pain,"""Good with pain.""",10,14-Aug-13,20
171878,Meloxicam,Osteoarthritis,"""It has worked wonders for me! Thank God that the 4 year hip pain has decreased. Been on Mobic 15mg for two weeks now and able to walk and dance a lot faster.Time to lose some weight! And no side effects.""",10,16-Aug-11,13
96776,Neurontin,Migraine,"""I started taking Neurontin 4 days ago for my migraine headaches, and I can already tell it is starting to help me in so many ways. I was having up to 3 headaches a day, and felt I was slowly falling down a hole I didn&#039;t have the strength to pull myself out of. I feel like I&#039;m getting my life back. Thank you.""",8,18-Aug-08,119
182947,Cymbalta,Chronic Pain,"""I took Cymbalta for 9 month during that time was also taking Oxycontin and Vicadine. I still had pain and the Cambalta raised my cholesterol 50 points, it also raised my blood pressure the Doctor didn&#039;t seemed to be concerned with symptoms. which concern me due to the fact that I had heart disease about 10 years prior to taking Cymbalta ahead 3 stents inserted into my arteries of my heart. I had heart disease at a young age of age 37.  The two doctors I was seen at the time didn&#039;t believe that cymbalta was raising my cholesterol. I had to do my own research on the internet to find evidence that Cymbalta does raise cholesterol. The manufacturer of Cymbalta indicated that the raising cholesterol was a rare side effect.""",2,24-Jun-15,54
91864,Lyrica,Neuropathic Pain,"""Lyrica is one of the first meds I was put on. I am after 14 years of experience taking and experiencing the withdrawals of the Lyrica when I didn&#039;t have the money to buy it and couldn&#039;t get it free because I was on Medicare.The meds work great with other meds""",7,4-May-17,15
119218,Advil Liqui-Gels,Back Pain,"""Works better for my back pain than Oxycontin""",8,10-Apr-09,28
87758,Naproxen,Headache,"""Take one Naproxen 500 for severe sinus headaches.  Within 20 minutes you are back to normal.  The best drug ever invented!""",10,26-Jun-08,53
57832,Acetaminophen / hydrocodone,Back Pain,"""I fractured two vertebrae in a car accident last month. At first I was prescribed Percocet 5/325 but for me the side effects (nausea, itching, sleeplessness) were not worth it. So my Dr switched me to Vicodin 7.5/500 and wow! There was no negative side effects and the pain relief was good.""",8,2-Aug-12,2
19253,Pregabalin,Neuropathic Pain,"""My heart goes out to anyone who has the kind of pain that necessitates taking this drug and if it has helped you I am glad to hear that. It did nothing for me except give me insomnia, make me forgetful, and increase my neuropathy pain and burning. 

I already have difficulty sleeping because of neuropathy and L5 compression agony. This pill made it worse. I took 50 mg at bedtime for about a week. The doctor said it takes a while to get into the system. I&#039;m not waiting that long. It&#039;s not working, I don&#039;t like it, and I don&#039;t trust it.""",1,26-Jul-16,50
189378,Oxycodone,Chronic Pain,"""I&#039;m on 3-20Mg Oxycontin and 8-10Mg oxycodone a day. I feel so much better now. I have 3 bad disc in my upper back and also 3 bad disc in my lower back. I used to be on 3 time release morphine and 6 x 10mg Lortab.""",8,26-Feb-15,17
40943,Acetaminophen / oxycodone,Chronic Pain,"""For the first year I was on 30 mg. oxycontin plus 3-4 oxy/APAP 3/325 per day.  Became addicted and was hospitalized during withdrawal from the oxycontin.  Tried to substitute the oxycodone with Neurontin (didn&#039;t work), Lyrica (didn&#039;t work) and tramadol (didn&#039;t work well enough).  Have now been on oxy/APAP for 14 years.  Your body attempts to develop a tolerance but you just need to tough it out.  Closely monitored by my doctor.  Had to sign a pledge not to doctor-shop and I keep it at 4 tabs a day, one tab at a time.""",9,29-Sep-17,3
19240,Pregabalin,Neuropathic Pain,"""i have been on lyrica for just over two weeks now.i have pain and pins and needles down my left side.i think it has helped marginally.i have not gained weight or suffered from sleepnesses""",7,23-Aug-16,24
19132,Pregabalin,Neuropathic Pain,"""My mum has been taking Lyrica for around three years. It has been a huge problem! Drugs.com has a page on Lyrica&#039;s Side Effects yet it doesn&#039;t mention is that it can cause a stroke.
My mum has had three mini strokes. It has given her dementia, incontinence, she can&#039;t walk properly etc. She has many of the side effects mentioned. The doctor is slowly taking her off Lyrica and she almost back to herself.""",5,9-Jun-17,27
182971,Cymbalta,Chronic Pain,"""Have had pain all my life, some is from fibromyalgia. Cymbalta worked well for pain such as the electrical zapping sensations. However, it is much too expensive and was not very effective for anxiety or depression.""",7,18-Oct-15,29
87766,Naproxen,Osteoarthritis,"""My Dr. prescribed Naprelan for me on March 10th..By March 12th. my condition had improved 85%!!!
Ladybugluv""",9,12-Mar-08,55
72463,Tramadol,Back Pain,"""2005 started taking tramadol 50mg, and the within a few months started on 100mg time release. These past few months I feel the medication hasn&#039;t helped like in the beginning. Sciatica pain 24/7, Thursday had another round of epidural, and doctor wants me off tramadol. Well tonight I&#039;ve had such bad anxiety I can&#039;t sleep.  I thought he would ween me off this medicine, like all other medicine in this category! Will call the doctors office Monday, this is ridiculous to be miserable at night, due to the doctors advise.  I&#039;m tempted to just take a pill just to get some sleep, I have a little tingly on the right leg, but not in any pain.  Hope this epidural works this time.  Back in 2006 it did not help. """,7,19-Nov-11,14
57727,Acetaminophen / hydrocodone,Back Pain,"""It helps my upper back pain a lot. Norco has been the only thing that has been able to help me. """,8,25-Mar-14,59
49884,Gabapentin,Neuropathic Pain,"""I was prescribed GABAPENTIN for sciatica related to back pain. The medication did nothing at all to relieve the terrible pain I was having in my back, buttock and thigh. The only side effect I had though was some drowsiness and inabilty to concentrate. I was still not able to return to work due to the pain and side effects""",2,8-Mar-16,5
19386,Pregabalin,Migraine Prevention,"""I have constant migraines often lasting months. First trialed Lyrica for 1 week without any effects (75mg x 2 a day). After trialling other prevention medication which had bad side effects. Trialed Lyrica 25mg twice a day and after the first week was migraine free for months. after running out, migraines returned. This is very effective, as all other migraine prevention medication has been unsuccessful.""",10,18-Jun-15,41
205150,Acetaminophen / aspirin / caffeine,Osteoarthritis,"""Work good the back and body work a little better.  Be careful not to take to much because it will mess up your stomach.""",6,3-Aug-10,1
19732,Pregabalin,Migraine Prevention,"""I was on Lyrica 50- 75 mg 2- 3x/ day for fibromyalgia for over a year. Incidentally I didn&#039;t have any migraines while on it. I stopped Lyrica 7 months ago and have had migraines monthly since!""",10,6-Aug-10,32
112395,Gabapentin,Migraine,"""I have had migraines since I was about 12 years old. Tried EVERYTHING, Celexa Topamax, Amitryptaline etc. Side effects of those drugs for me where too heavy, memory loss etc. Sumatriptan is magical at relieving symptoms most of the time! It is not good for you to take everyday, which is alot of my problem. Been out of work for over two months with 20+ migraines a month. Neuro put me on gabapentin 3x a day and has helped dramatically, frequency is down a bit. Going to start botox in a month :) PS: I highly recommend Compazine for nausea, it also helps with the pain!""",8,8-Nov-16,13
87658,Naproxen,Headache,"""Calms my Migraines a bit, but then they go back to normal or even worse. Not the best medication for me.""",4,5-Jan-13,19
95530,Acetaminophen / diphenhydramine,Headache,"""I ocasionally use Tylenol rapid release during the day and recently developed cold and flu, so I decided to try Tylenol PM at night for better sleep. Make sure to read the drug interactions first, as I spent two restless nights with nervousness.  Many of my friends take this product, so I&#039;ll pass it on to them, but if you are on other medication, check the list of side effects.""",1,22-Mar-09,12
164389,Diclofenac,Osteoarthritis,"""It doesn&#039;t do me a bit of good.""",1,14-Sep-16,8
189166,Oxycodone,Chronic Pain,"""I find this drug very helpful with pain and also to help me be more ambulatory""",10,21-Mar-17,8
57755,Acetaminophen / hydrocodone,Back Pain,"""I&#039;ve been on Norco 10/325 for over a year.. it helps me be normal, being that I have a slipped disc, pinched nerve and stenosis. It doesn&#039;t take the spasms away, but I haven&#039;t found anything that does. If anyone knows of one that works please let me know I&#039;ve tried them all. I just hate that because people can&#039;t see an injury they think you are not in serious pain, I hurt everyday and would love nothing more than to just be normal.""",10,22-Mar-13,107
87757,Naproxen,Muscle Pain,"""I use this for lower back and hip pain. It works very well on the sciatic pain I get from injury to my back and hip. the only other drug that helps is at least 800mg of motrin. Naproxen works for about 7 hours while motrin only lasts 3-4 hours. I think these basically relieve swelling pressure on the nerve column.""",8,27-Jun-08,26
110934,Acetaminophen / butalbital / caffeine / codeine,Headache,"""After mva in my teenage yrs. began with migrane headaches. Second mva in my early twenties continued with migranes till prescribed this life saving drug in my forties.""",10,14-Mar-16,3
19563,Pregabalin,Neuropathic Pain,"""I have a lot of nerve damage, pinched nerves, sciatic nerve damage, restless leg syndrome from head to toe, and nothing worked for these. The nerve damage got so bad, I spoke to my doctor about it and he prescribed Lyrica which took care of all the nerve damage. At first probably the first 2 months only side effect I had was a little swelling of my hands. Lyrica was a wonder miracle for me.  The doctor had me on it for over 3 years with no problems, then my insurance refuses to pay for it now, because a 30 day supply is $900.00. They wanted to give me Neurontin, which I am allergic too. Now all the nerve pain is back and worse. I want the Lyrica back and would recommend it to any one.""",10,9-Jul-13,113
183067,Cymbalta,Osteoarthritis,"""I suffer with arthritis in hands, knees, elbows, and hips.  In 2013 I underwent a total left hip replacement and worked hard in rehab to become active again.  However, as time progresses, my joints continue to &#039;talk&#039; to me loudly.  In the mornings, I look like a crone hobbling around until from moving they begin to become fluid.  Ridiculous!  My doctor put me on Cymbalta back in December of 2014.  Wow.  What a difference.  I did have some struggles on learning when to take it without suffering with nausea, dizziness, etc.  For me, morning time seems to be the ticket.  Mid day or evening caused stomach and head issues. I am on a  lower dose compared to what I have read, but I give this a A+.  Within 15 minutes of taking my dose, I am fine.""",10,5-Mar-15,68
189274,Oxycodone,Chronic Pain,"""I&#039;ve been on OxyContin 10mg 2x daily for about a month now and I stopped it about 2 days ago. I had gotten to where I didn&#039;t have the energy to do anything, getting out of bed was a tremendous chore and I have been waking up with a headache and going to bed with a headache. This is the second day off of it and I have a little more energy than I&#039;ve had since I started it and I am hoping the headaches stop real soon. I made an appt to go back to my Dr. early to change.""",1,29-Jul-13,49
19304,Pregabalin,Neuropathic Pain,"""I&#039;ve had problems with my feet burning for several years. Every year it was worse than the year before. It got to the point that I couldn&#039;t stand anything on my feet. Lyrica helped a lot, with much less frequency and severity of burning. Finally some relief. Unfortunately, I had to discontinue because of side effects. I had almost all side effects listed in the info sheet. Most I could have tolerated, but the ones I couldn&#039;t was weight gain, confusion, and fast progressing blurred vision. Also, I had severe clinical depression over 18 years ago until I received the correct antidepressant. I&#039;ve had no depression since. However, the Lyrica caused it to return, although not as severe. It also caused anger flareups, very unlike me.""",7,11-May-16,43
50714,Gabapentin,Migraine,"""I&#039;ve been suffering with horrible migraines with stroke like symptoms for years, I didn&#039;t think there was anything out there but pain killers for this condition. I have been taking Gabapentin for about 4 months, and I love it. I have never felt so good. No migraines now. Aside for a few heart racing episodes and tiredness in the beginning, the medication is working well.""",8,17-Jun-09,46
209782,Aspirin / butalbital / caffeine / codeine,Headache,"""Helped very much with migraine but had hangover like feeling after""",7,15-Jul-17,0
47940,Naproxen / sumatriptan,Migraine,"""I get migraines with and without pain. But usually have blurred vision and nausea.  I believe its food related. I&#039;ve kept a log of food intake, activities, allergies. It comes down to flour, msg, gluten.""",3,28-Jan-16,2
205307,Acetaminophen / aspirin / caffeine,Migraine,"""Someone told me to try this and of course I did being that I pay $16 a pill for axert

I took 2 at early warning signs -nothing slowed down - I took 1 more an hour later as the pain intensified - 4 hours in I took an axert - which works for me - however being that I waited so long to take it my body was completely destroyed- my head felt bruised for 2 days- I was exhausted""",1,22-Jan-14,8
50100,Gabapentin,Migraine,"""I&#039;ve had headaches since I was 6 years old. Cluster headaches almost every single day. Migraines once or twice a week. I went to so many doctors, went through so many scans, and tests that I actually learned to read MRI sheets before I was a teenager. Apparently there&#039;s nothing physically wrong. So I went to PT, and chiropractors and they only helped a bit. 

At 14 I was old enough to start taking the harsher pills. Most turned me into a zombie. And I&#039;ve only stuck with two in the end.

I have just started having hand joint pains, and possible carpal tunnel, so I was put on a very high dose of Gabapentin. Two days later, headaches were gone. No rhyme or reason. Poof. It makes zero sense, but it&#039;s a miracle drug. 100/10 would refer to anyone""",10,18-Jun-15,74
171950,Meloxicam,Osteoarthritis,"""Suffering from severe pain in shoulder, elbow, and base of right thumb. The pain was constant. My doctor tried several medicines and NSAIDs to no effect.  Yesterday he prescribed Mobic and by yesterday evening I was essentially pain free.  This morning I am totally pain free, with a new attitude on life.""",9,5-Feb-09,115
205213,Acetaminophen / aspirin / caffeine,Migraine,"""I&#039;m a 44 yr old woman that just started to suffer from daily headaches 2 yrs ago.  Got the MRI - etc etc etc.   All clear.    These migraines mainly cause a &quot;bouncy&quot; feeling and slight vertigo.  I can feel the throbbing on my pillow and tinnitus.   Lovely - huh?   Somehow I manage to sleep pretty well because I&#039;ve learned to stop worrying about it.    Tried Tylenol - Advil- then Exedrine.    Exedrine is the only one that helps.  I take just one.  It reduces any pain and helps the vertigo a little bit.    And feel the benefits for a couple days.   I try not to take more than one or two pills PER WEEK.    I hate meds.   Anyway- I love this stuff.""",9,17-Mar-17,7
47932,Naproxen / sumatriptan,Migraine,"""I&#039;ve been dealing with migraines since I was like 10 or 11. Any chemical/hormone change triggers them. I&#039;m 31 and they gradually got to the point they would last for 3-4 days. During that time (and a few days after it was gone) I had uncontrollable vomiting. I couldn&#039;t work and worst of all, I couldn&#039;t take care of my kids. I finally went to the doctor and asked him to please fix me because no doctor could ever find something that worked. I feel like Treximet has given me my life back. Within 30 min - 2 hours (depending on how strong the migraine is when it hits) I start to feel it working. Usually by hour 3 I no longer have the migraine. I can&#039;t even describe what a relief it is to finally be free and able to focus on life.""",10,20-Mar-17,12
177865,Duloxetine,Chronic Pain,"""Happy with pain relief. Worked like magic for first 1-2 month. Now it has leveled off, but still very worth while.
Side effects seem to be, insomnia, tiredness, low energy, but  worth the trade off.""",8,11-Jul-13,56
72101,Tramadol,Chronic Pain,"""Did not make any difference to my pain.""",1,2-Dec-14,42
71849,Tramadol,Chronic Pain,"""Severe jumpy left leg
Itching I left lower leg and foot""",3,7-Mar-16,7
